date,region,cpu_used,cpu_total,storage_used,storage_allocated,weather_temp,power_outage,price_factor,day_of_week,month,quarter,is_weekend,utilization_ratio,storage_efficiency,cpu_usage,cpu_lag_1,cpu_lag_3,cpu_lag_7,cpu_roll_mean_7,cpu_roll_max_7,cpu_roll_min_7,cpu_roll_mean_30,cpu_roll_max_30,cpu_roll_min_30
2024-04-20,West,70.99,100,443.69,503.78,31.98,0,1.0,5,4,2,1,0.7099,0.8807217436182461,70.99,56.71,80.67,67.61,60.98142857142857,80.67,43.97,66.49233333333333,94.77,35.08
2024-04-21,West,75.42,100,398.95,967.66,12.32,0,0.9,6,4,2,1,0.7542,0.41228323998098504,75.42,70.99,72.34,55.44,63.83571428571429,80.67,43.97,67.11433333333333,94.77,35.08
2024-04-22,West,37.78,100,110.08,543.84,37.92,1,1.15,0,4,2,0,0.3778,0.20241247425713443,37.78,75.42,56.71,43.97,62.95142857142857,80.67,37.78,65.26666666666667,94.77,35.08
2024-04-23,West,41.7,100,510.11,567.3,27.16,0,1.19,1,4,2,0,0.41700000000000004,0.8991891415476821,41.7,37.78,70.99,46.75,62.230000000000004,80.67,37.78,63.50633333333334,94.77,35.08
2024-04-24,West,89.0,100,450.29,890.14,13.75,0,0.94,2,4,2,0,0.89,0.5058642460736513,89.0,41.7,75.42,80.67,63.42,89.0,37.78,64.978,94.77,35.08
2024-04-25,West,98.43,100,124.17,623.69,22.24,0,1.0,3,4,2,0,0.9843000000000001,0.1990892911542593,98.43,89.0,37.78,72.34,67.14714285714287,98.43,37.78,65.684,98.43,35.08
2024-04-26,West,91.82,100,412.87,661.24,10.08,0,0.9,4,4,2,0,0.9181999999999999,0.624387514366947,91.82,98.43,41.7,56.71,72.16285714285713,98.43,37.78,66.86866666666667,98.43,35.08
2024-04-27,West,79.84,100,413.28,900.98,38.29,0,0.89,5,4,2,1,0.7984,0.4587005260938089,79.84,91.82,89.0,70.99,73.42714285714285,98.43,37.78,66.87166666666666,98.43,35.08
2024-04-28,West,40.22,100,391.32,969.44,29.07,0,1.09,6,4,2,1,0.4022,0.4036557187654728,40.22,79.84,98.43,75.42,68.39857142857143,98.43,37.78,65.43733333333333,98.43,35.08
2024-04-29,West,82.9,100,269.8,581.75,38.89,0,0.84,0,4,2,0,0.8290000000000001,0.46377309840996994,82.9,40.22,91.82,37.78,74.8442857142857,98.43,40.22,65.61033333333333,98.43,35.08
2024-04-30,West,40.09,100,192.58,553.13,14.0,1,1.1,1,4,2,0,0.40090000000000003,0.3481640843924575,40.09,82.9,79.84,41.7,74.61428571428571,98.43,40.09,65.18233333333333,98.43,35.08
2024-05-01,West,64.06,100,585.6,637.31,19.37,0,0.81,2,5,2,0,0.6406000000000001,0.9188620922314102,64.06,40.09,40.22,89.0,71.05142857142857,98.43,40.09,64.49933333333334,98.43,35.08
2024-05-02,West,95.82,100,324.71,890.18,23.48,0,1.11,3,5,2,0,0.9581999999999999,0.3647689231391404,95.82,64.06,82.9,98.43,70.67857142857143,95.82,40.09,65.60033333333334,98.43,35.08
2024-05-03,West,49.14,100,242.8,519.62,24.29,0,1.12,4,5,2,0,0.4914,0.46726453947115204,49.14,95.82,40.09,91.82,64.58142857142857,95.82,40.09,65.43233333333333,98.43,35.08
2024-05-04,West,33.95,100,537.13,781.73,38.72,1,1.16,5,5,2,1,0.3395,0.6871042431530068,33.95,49.14,64.06,79.84,58.025714285714294,95.82,33.95,65.27066666666666,98.43,33.95
2024-05-05,West,97.77,100,324.41,538.77,10.51,0,0.82,6,5,2,1,0.9777,0.6021307793678193,97.77,33.95,95.82,40.22,66.24714285714286,97.77,33.95,66.35566666666666,98.43,33.95
2024-05-06,West,49.68,100,270.06,729.05,29.36,0,0.83,0,5,2,0,0.4968,0.3704272683629381,49.68,97.77,49.14,82.9,61.501428571428576,97.77,33.95,65.933,98.43,33.95
2024-05-07,West,97.19,100,754.06,960.97,16.72,0,0.84,1,5,2,0,0.9719,0.784686306544429,97.19,49.68,33.95,40.09,69.65857142857143,97.77,33.95,66.40366666666667,98.43,33.95
2024-05-08,West,89.2,100,249.43,623.53,13.43,0,0.91,2,5,2,0,0.892,0.40002886789729447,89.2,97.19,97.77,64.06,73.25,97.77,33.95,68.20766666666667,98.43,33.95
2024-05-09,West,90.88,100,332.17,842.7,11.13,0,1.05,3,5,2,0,0.9087999999999999,0.3941734899727068,90.88,89.2,49.68,95.82,72.54428571428572,97.77,33.95,69.845,98.43,33.95
2024-05-10,West,31.86,100,715.18,726.33,28.58,0,1.13,4,5,2,0,0.3186,0.9846488510732035,31.86,90.88,97.19,49.14,70.07571428571428,97.77,31.86,68.43,98.43,31.86
2024-05-11,West,85.48,100,568.43,691.39,37.36,1,1.17,5,5,2,1,0.8548,0.8221553681713649,85.48,31.86,89.2,33.95,77.43714285714285,97.77,31.86,68.38266666666667,98.43,31.86
2024-05-12,West,45.0,100,346.06,649.23,28.02,0,0.92,6,5,2,1,0.45,0.5330314372410394,45.0,85.48,90.88,97.77,69.89857142857143,97.19,31.86,66.72366666666667,98.43,31.86
2024-05-13,West,40.91,100,578.42,740.74,38.37,0,1.18,0,5,2,0,0.40909999999999996,0.7808677808677807,40.91,45.0,31.86,49.68,68.64571428571428,97.19,31.86,65.83366666666667,98.43,31.86
2024-05-14,West,85.07,100,175.56,523.07,35.6,0,1.11,1,5,2,0,0.8506999999999999,0.3356338539774791,85.07,40.91,85.48,97.19,66.91428571428573,90.88,31.86,66.82133333333333,98.43,31.86
2024-05-15,West,98.23,100,259.45,608.77,12.02,1,1.19,2,5,2,0,0.9823000000000001,0.42618722998833714,98.23,85.07,45.0,89.2,68.2042857142857,98.23,31.86,68.63000000000001,98.43,31.86
2024-05-16,West,61.42,100,797.21,965.99,11.8,0,0.9,3,5,2,0,0.6142,0.8252776943860702,61.42,98.23,40.91,90.88,63.99571428571428,98.23,31.86,69.119,98.43,31.86
2024-05-17,West,87.68,100,555.36,582.35,38.84,0,1.07,4,5,2,0,0.8768,0.9536533012792994,87.68,61.42,85.07,31.86,71.97,98.23,40.91,69.35266666666666,98.43,31.86
2024-05-18,West,98.34,100,424.16,987.92,19.42,1,0.88,5,5,2,1,0.9834,0.42934650578994255,98.34,87.68,98.23,85.48,73.80714285714285,98.34,40.91,70.21933333333332,98.43,31.86
2024-05-19,West,95.66,100,275.47,573.82,30.55,0,1.15,6,5,2,1,0.9566,0.48006343452650657,95.66,98.34,61.42,45.0,81.04428571428572,98.34,40.91,71.51766666666666,98.43,31.86
2024-05-20,West,98.41,100,789.45,815.3,15.85,1,0.87,0,5,2,0,0.9841,0.9682938795535387,98.41,95.66,87.68,40.91,89.25857142857144,98.41,61.42,72.43166666666667,98.43,31.86
2024-05-21,West,47.21,100,231.44,815.22,20.92,1,0.94,1,5,2,0,0.4721,0.2838988248570938,47.21,98.41,98.34,85.07,83.85000000000001,98.41,47.21,71.49133333333334,98.43,31.86
2024-05-22,West,35.28,100,635.78,963.5,12.04,1,0.94,2,5,2,0,0.3528,0.6598650752464971,35.28,47.21,95.66,98.23,74.85714285714286,98.41,35.28,71.40799999999999,98.43,31.86
2024-05-23,West,30.96,100,897.61,965.76,16.79,0,0.87,3,5,2,0,0.3096,0.929433813783963,30.96,35.28,98.41,61.42,70.50571428571429,98.41,30.96,71.05,98.43,30.96
2024-05-24,West,76.25,100,230.8,887.23,13.76,0,1.08,4,5,2,0,0.7625,0.26013547783551055,76.25,30.96,47.21,87.68,68.87285714285714,98.41,30.96,70.625,98.43,30.96
2024-05-25,West,51.08,100,329.21,502.44,15.52,0,1.03,5,5,2,1,0.5108,0.6552225141310405,51.08,76.25,35.28,98.34,62.12142857142857,98.41,30.96,69.04666666666667,98.41,30.96
2024-05-26,West,57.33,100,656.82,823.74,31.26,1,0.88,6,5,2,1,0.5733,0.7973632456843179,57.33,51.08,30.96,95.66,56.645714285714284,98.41,30.96,67.897,98.41,30.96
2024-05-27,West,66.26,100,562.86,971.38,20.15,1,0.95,0,5,2,0,0.6626000000000001,0.5794436780662563,66.26,57.33,76.25,98.41,52.05285714285714,76.25,30.96,67.44433333333333,98.41,30.96
2024-05-28,West,77.09,100,445.79,526.6,24.13,0,1.0,1,5,2,0,0.7709,0.8465438663121915,77.09,66.26,51.08,47.21,56.32142857142857,77.09,30.96,68.67333333333335,98.41,30.96
2024-05-29,West,41.79,100,271.93,921.38,12.62,0,0.93,2,5,2,0,0.4179,0.29513338687620744,41.79,77.09,57.33,35.28,57.25142857142857,77.09,30.96,67.303,98.41,30.96
2024-05-30,West,35.93,100,252.39,970.91,32.37,0,0.89,3,5,2,0,0.3593,0.2599520037902586,35.93,41.79,66.26,30.96,57.96142857142858,77.09,35.93,67.16433333333333,98.41,30.96
2024-05-31,West,99.38,100,461.68,623.05,24.58,0,0.95,4,5,2,0,0.9937999999999999,0.7409999197496189,99.38,35.93,77.09,76.25,61.26571428571429,99.38,35.93,68.34166666666667,99.38,30.96
2024-06-01,West,64.86,100,209.75,888.53,16.76,0,1.11,5,6,2,1,0.6486,0.23606406086457407,64.86,99.38,41.79,51.08,63.23428571428571,99.38,35.93,67.30966666666667,99.38,30.96
2024-06-02,West,84.62,100,746.46,916.19,33.3,0,1.05,6,6,2,1,0.8462000000000001,0.8147436667066875,84.62,64.86,35.93,57.33,67.13285714285713,99.38,35.93,68.49233333333333,99.38,30.96
2024-06-03,West,42.83,100,197.78,501.99,10.18,0,1.1,0,6,2,0,0.42829999999999996,0.3939919121894858,42.83,84.62,99.38,66.26,63.785714285714285,99.38,35.93,68.78833333333334,99.38,30.96
2024-06-04,West,37.3,100,196.11,731.92,29.77,0,0.8,1,6,2,0,0.373,0.26793911902940215,37.3,42.83,64.86,77.09,58.10142857142858,99.38,35.93,66.77266666666667,99.38,30.96
2024-06-05,West,39.32,100,157.5,653.58,20.45,1,0.84,2,6,2,0,0.3932,0.24098044615808314,39.32,37.3,84.62,41.79,57.74857142857143,99.38,35.93,66.42733333333334,99.38,30.96
2024-06-06,West,83.83,100,536.78,711.48,18.08,0,1.04,3,6,2,0,0.8382999999999999,0.7544555012087479,83.83,39.32,42.83,35.93,64.59142857142857,99.38,37.3,65.982,99.38,30.96
2024-06-07,West,88.34,100,326.97,610.44,17.09,1,1.2,4,6,2,0,0.8834000000000001,0.5356300373501082,88.34,83.83,37.3,99.38,63.01428571428572,88.34,37.3,65.95333333333333,99.38,30.96
2024-06-08,West,34.22,100,598.16,949.32,28.72,0,0.85,5,6,2,1,0.3422,0.6300931192853831,34.22,88.34,39.32,64.86,58.637142857142855,88.34,34.22,64.06466666666667,99.38,30.96
2024-06-09,West,39.38,100,365.43,841.0,27.14,0,1.09,6,6,2,1,0.39380000000000004,0.4345184304399524,39.38,34.22,83.83,84.62,52.174285714285716,88.34,34.22,64.31533333333333,99.38,30.96
2024-06-10,West,51.47,100,166.75,915.29,15.87,0,0.82,0,6,2,0,0.5146999999999999,0.1821826961946487,51.47,39.38,88.34,42.83,53.40857142857143,88.34,34.22,63.181666666666665,99.38,30.96
2024-06-11,West,79.78,100,586.95,952.48,39.48,1,0.83,1,6,2,0,0.7978000000000001,0.6162334117251806,79.78,51.47,34.22,37.3,59.47714285714286,88.34,34.22,64.341,99.38,30.96
2024-06-12,West,98.69,100,164.62,887.15,19.33,0,0.99,2,6,2,0,0.9869,0.18556050273347235,98.69,79.78,39.38,39.32,67.95857142857143,98.69,34.22,66.267,99.38,30.96
2024-06-13,West,93.57,100,478.45,734.43,38.04,0,1.16,3,6,2,0,0.9357,0.6514575929632505,93.57,98.69,51.47,83.83,69.35,98.69,34.22,66.55033333333333,99.38,30.96
2024-06-14,West,75.88,100,355.58,603.8,19.35,0,0.99,4,6,2,0,0.7587999999999999,0.5889036104670421,75.88,93.57,79.78,88.34,67.57000000000001,98.69,34.22,65.80533333333334,99.38,30.96
2024-06-15,West,85.16,100,314.59,972.41,12.16,0,1.19,5,6,2,1,0.8515999999999999,0.32351580094815974,85.16,75.88,98.69,34.22,74.84714285714286,98.69,39.38,66.59666666666666,99.38,30.96
2024-06-16,West,98.77,100,383.76,941.8,16.13,0,1.13,6,6,2,1,0.9876999999999999,0.4074750477808452,98.77,85.16,93.57,39.38,83.33142857142856,98.77,51.47,66.96633333333332,99.38,30.96
2024-06-17,West,31.15,100,289.99,984.92,30.98,0,1.12,0,6,2,0,0.3115,0.29443000446736795,31.15,98.77,75.88,51.47,80.42857142857143,98.77,31.15,64.72666666666666,99.38,30.96
2024-06-18,West,99.16,100,123.31,642.24,20.44,0,1.0,1,6,2,0,0.9915999999999999,0.1919998754359741,99.16,31.15,85.16,79.78,83.19714285714285,99.16,31.15,64.84333333333333,99.38,30.96
2024-06-19,West,43.26,100,666.04,840.26,28.2,1,1.1,2,6,2,0,0.4326,0.7926594149429937,43.26,99.16,98.77,98.69,75.27857142857142,99.16,31.15,63.005,99.38,30.96
2024-06-20,West,70.82,100,124.85,561.93,38.43,1,0.81,3,6,2,0,0.7081999999999999,0.22218069866353463,70.82,43.26,31.15,93.57,72.02857142857142,99.16,31.15,63.792,99.38,30.96
2024-06-21,West,38.05,100,177.76,714.1,38.8,0,0.89,4,6,2,0,0.38049999999999995,0.24892872146758155,38.05,70.82,99.16,75.88,66.6242857142857,99.16,31.15,63.88433333333333,99.38,30.96
2024-06-22,West,70.65,100,234.16,555.07,14.31,1,1.0,5,6,2,1,0.7065,0.42185670275821063,70.65,38.05,43.26,85.16,64.55142857142856,99.16,31.15,65.20733333333334,99.38,31.15
2024-06-23,West,35.8,100,473.7,524.78,27.06,0,0.86,6,6,2,1,0.358,0.9026639734745989,35.8,70.65,70.82,98.77,55.55571428571428,99.16,31.15,63.859,99.38,31.15
2024-06-24,West,47.37,100,667.57,913.05,30.03,1,0.93,0,6,2,0,0.47369999999999995,0.731142872789004,47.37,35.8,38.05,31.15,57.872857142857136,99.16,35.8,63.73533333333333,99.38,31.15
2024-06-25,West,83.63,100,777.69,869.93,15.58,0,1.04,1,6,2,0,0.8362999999999999,0.8939684802225467,83.63,47.37,70.65,99.16,55.654285714285706,83.63,35.8,64.612,99.38,31.15
2024-06-26,West,87.14,100,418.98,877.9,22.54,0,0.86,2,6,2,0,0.8714,0.4772525344572275,87.14,83.63,35.8,43.26,61.92285714285714,87.14,35.8,65.30799999999999,99.38,31.15
2024-06-27,West,43.4,100,241.79,738.19,25.59,0,0.96,3,6,2,0,0.434,0.32754439913843314,43.4,87.14,47.37,70.82,58.005714285714284,87.14,35.8,64.185,99.38,31.15
2024-06-28,West,72.44,100,657.25,731.11,30.67,0,1.0,4,6,2,0,0.7243999999999999,0.8989755303579489,72.44,43.4,83.63,38.05,62.91857142857143,87.14,35.8,65.20666666666666,99.38,31.15
